evaluation_date,vol_amount_26,total_balance,avg_amount_26,avg_amount_12,avg_week_amount_14,weighted_avg_day_26,avg_week_amount_20,vol_amount_13
738566,0.0,528.43,0.0,-223.7125,-2118.92,0.0,-772.46,-0.43131378567547135
738636,0.0,0.05,0.0,-487.0683333333333,-324.95500000000004,0.0,-52.230000000000004,-0.0
738609,0.0,89.69,0.0,-293.37,-388.83500000000004,0.0,0.0,0.0
738457,-0.34609902038867746,4496.15,-550.24,118.01,-5192.33,12.364677231753415,-209.43,0.0
738638,-0.5,310.0,-70.0,-105.015,0.0,1.8333333333333321,-125.94999999999999,0.0
738678,0.0,-94.77,0.0,0.0,-1173.655,0.0,-69.45,-0.3098934213054879
738630,0.0,36.09,0.0,-416.8742857142857,-11297.58,0.0,-1219.1299999999999,-1.1556270952287633
738464,0.0,34.36,0.0,0.0,-1830.61,0.0,-7.99,-0.5293504159778303
738607,-0.4152143738987634,-12.49,-201.15833333333333,-6.0,-4447.28,0.5328514022950408,-1245.38,0.0
738475,-0.844621215268364,440.4,-352.565,-838.6416666666668,-1306.1299999999999,5.883149206529293,-10.15,-0.0
738669,0.0,-10.35,0.0,0.0,-928.97,0.0,-560.655,0.0
738483,-0.13551927136362363,29.55,-33.0,-119.71666666666665,-478.09,1.7727272727272734,0.0,-0.005817033492532039
738678,0.0,1426.88,0.0,-153.2425,-604.365,0.0,-168.32999999999998,-0.0002828992923331299
738727,-0.7091464462103069,101.45,-136.66,-116.99000000000001,-1277.7,12.066271525440266,-455.43,-0.5829045819569705
738516,0.0,204.81,0.0,-43.5625,-229.845,0.0,-60.449999999999996,0.0
738489,0.0,115.98,0.0,-103.02799999999999,-4355.49,0.0,-156.56,-0.00806571466670198
738533,0.0,88.27,0.0,-202.98200000000003,-1469.18,0.0,-116.13,-0.0
738471,-0.0,137.12,-100.0,-214.895,-5744.01,14.5,-418.54,-0.0
738506,0.0,49.05,0.0,-67.25,-579.1700000000001,0.0,-64.92,0.0
738665,0.0,32.08,0.0,-1077.9871428571428,-475.94,0.0,-31.79,0.0
738472,-0.793773773102103,100.56,-127.675,-160.502,-658.015,7.007930291756413,-69.96000000000001,-0.38813798721363313
738462,-0.3414109081789799,2.73,-81.33333333333333,-880.61,-1623.91,0.5245901639344268,-76.3,-0.2757201069421241
738707,0.0,232.8,0.0,0.0,-1095.565,0.0,-125.10499999999999,-0.3778026726035406
738455,-0.4559537463814306,12.16,-83.7925,-127.325,-3405.03,1.8955306262493679,-140.61,0.0
738707,0.0,220.79,0.0,-478.0942857142857,-383.9,0.0,-156.81,-0.19448210018077497
738492,0.0,144.08,0.0,-11.99,-4286.84,0.0,-3234.78,-0.0
738458,0.0,100.65,0.0,-2769.365,-1285.155,0.0,-86.94,-0.005834366669058745
738490,0.0,952.3,0.0,-474.3516666666667,-2248.01,0.0,-348.23,0.0
738627,0.0,6.76,0.0,-228.50666666666666,-2440.24,0.0,0.0,0.0
738460,-0.7936427715772956,279.14,-427.05833333333334,-829.3800000000001,-1663.925,0.25006536968017734,0.0,-3.8703316222118e-05
738456,0.0,1.08,0.0,41.65,-1851.84,0.0,-282.11,0.0
738717,-0.06768428873686629,148.66,-150.11,-215.99,-475.985,2.4342482179734866,-232.45,0.0
738701,-0.492110599541933,78.92,-162.325,0.0,-214.835,0.750300323425229,0.0,0.0
738458,0.0,85.56,0.0,-290.1333333333333,-1465.9650000000001,0.0,-86.95500000000001,0.0
738457,0.0,704.6,0.0,-889.7266666666666,-993.3399999999999,0.0,0.0,-0.0
738461,0.0,11.15,0.0,-69.36,-85.575,0.0,-10.69,0.0
738544,0.0,32.0,0.0,-130.5,-2400.45,0.0,-49.465,-0.5135412377332468
738530,0.0,0.08,0.0,-473.024,-1019.4,0.0,-59.96,-0.0
738456,0.0,6.17,0.0,-137.48499999999999,-571.595,0.0,-116.685,-0.06951971908373603
738700,0.0,-16.1,0.0,-268.106,-1973.77,0.0,-81.655,0.0
738559,-0.12670610237331845,926.3,-202.16666666666666,-170.13714285714286,-3812.62,0.3573784006595222,-263.8,-2.2753587047992228
738575,0.0,-4.3,0.0,-619.9425000000001,-3252.2200000000003,0.0,-64.95,-0.8762339781316574
738723,0.0,195.08,0.0,-185.725,-879.965,0.0,-135.01,0.0
738505,0.0,24.64,0.0,-287.6257142857143,-643.09,0.0,-34.99,0.0
738520,0.0,148.4,0.0,-64.615,-1085.69,0.0,-655.98,0.0
738619,0.0,16.63,0.0,0.0,-829.815,0.0,-64.17,0.0
738672,0.0,64.27,0.0,-51.0,-579.625,0.0,0.0,0.0
738705,0.0,0.34,0.0,-323.35,-654.5699999999999,0.0,-12996.5,0.0
738520,0.0,0.86,0.0,-34.782,-1165.055,0.0,-168.28500000000003,0.0
738539,0.0,82.14,0.0,-253.14750000000004,-1027.765,0.0,-32.46,0.0
738464,0.0,-16.17,0.0,-1210.2366666666667,-6782.03,0.0,-273.58,-0.0978302381405891
738459,0.0,5.49,0.0,-554.8766666666667,-1956.505,0.0,-235.03000000000003,-0.0
738661,-0.0,2588.13,-300.0,-59.515,-7672.16,4.166666666666668,-918.6700000000001,-0.076191652573054
738519,-0.0,-74.4,-181.0,-48.412499999999994,-1684.7800000000002,5.5,0.0,0.0
738627,0.0,120.45,0.0,-348.99,-112.14500000000001,0.0,0.0,0.0
738496,-0.38569460791993504,0.0,-137.5,-833.08,-1763.41,3.9545454545454533,-491.235,-0.35828338874500254
738561,0.0,120.38,0.0,-1129.0366666666666,-6109.22,0.0,-93.93,-0.6849050767758933
738469,-1.0345386071144809,88.14,-314.02000000000004,-467.21428571428567,-3682.0499999999997,0.18018491391206304,-173.59000000000003,-0.5191660503959349
738695,-0.98196272461911,0.01,-50.087500000000006,-23.576666666666668,-1257.565,5.166333915647616,-243.34,0.0
738535,-1.0275458842286485,-34.44,-116.20666666666666,-355.73249999999996,-1135.625,7.821094601571911,-272.385,-0.023437414026733428
738491,-0.0,606.15,-41.54,-396.10200000000003,-895.48,14.5,-101.93,0.0
738484,-0.0,5.96,-90.0,-48.81333333333333,-1848.6999999999998,8.5,-16.77,-0.0
738632,-0.9431577493543757,-11.24,-169.494,-818.2742857142857,-3148.415,3.146701358160172,-217.765,-0.41876264602933133
738471,-0.4558351777090191,-1031.56,-62.884,-1208.1533333333334,-2012.84,4.373099675593156,-64.95,-0.6873914356536721
738638,0.0,-15.5,0.0,-316.475,-282.46000000000004,0.0,0.0,-0.0
738569,0.0,122.49,0.0,-426.3433333333333,-2731.06,0.0,-136.88,-0.2956194369170381
738574,0.0,0.87,0.0,-323.82142857142856,-81.99,0.0,0.0,-0.0
738628,0.0,0.03,0.0,-80.99,-1001.31,0.0,-33.92,0.0
738696,0.0,64.05,0.0,-385.692,-4115.425,0.0,-92.36,-0.9980709458228932
738662,0.0,-53.71,0.0,-21.0,-7044.0,0.0,-171.77,-0.0
738535,0.0,-17.53,0.0,-48.15,-728.615,0.0,-93.23,0.0
738610,-0.6176423424392499,0.58,-164.5,-804.5500000000001,-614.66,6.480243161094226,-13.005,-0.5163555339004454
738639,0.0,37.67,0.0,-246.15,-2389.46,0.0,-1184.4,0.0
738673,-1.4128953090618714,1690.0,-8399.277142857143,-1378.3,-3685.86,4.315257571484889,-2974.36,0.0
738677,-0.8325341792414299,1229.61,-531.2733333333333,-265.985,-1311.05,11.507930632066357,-183.36,0.0
738699,0.0,-24.09,0.0,-56.99,-485.05,0.0,-252.97000000000003,0.0
738661,-0.5791807444555056,-31.24,-145.0025,-263.99,-807.4399999999999,8.388812261857556,-73.62,-1.0327889289211547
738456,-0.8069193304407783,177.95,-482.86,-644.828,-1222.38,1.7546493807728947,-288.63,-0.25350623075602247
738547,0.0,8.5,0.0,-303.565,-634.95,0.0,-153.94,0.0
738505,0.0,2.8,0.0,-449.2516666666667,-1229.315,0.0,-40.61,-0.153611993662485
738596,-0.0,623.6,-30.0,-296.53333333333336,-5022.035,13.5,-289.78499999999997,0.0
738463,0.0,-22.79,0.0,-107.58,-1559.49,0.0,-502.855,-0.0
738645,-0.8863628806046027,528.38,-119.86428571428571,-442.53000000000003,-968.6600000000001,1.1777903581431381,-61.94,-0.41587954428424245
738624,-0.5253520000968909,236.34,-88.955,-577.3328571428572,-2326.825,4.671659828002923,-79.41499999999999,0.0
738511,-0.7878782362771931,204.86,-174.41,38.01833333333335,-5829.38,2.6701163924086906,-741.11,-1.033762092397608
738709,0.0,-11.03,0.0,0.0,-361.335,0.0,0.0,0.0
738704,0.0,441.01,0.0,-615.2833333333333,-5960.75,0.0,-1207.4,-0.5865961183270078
738653,0.0,373.4,0.0,-129.70999999999998,-604.79,0.0,0.0,0.0
738595,0.0,408.42,0.0,0.0,-622.675,0.0,-41.925,0.0
738534,0.0,111.5,0.0,-63.31,-933.7099999999999,0.0,-21.99,0.0
738636,0.0,-41.23,0.0,-415.004,-9397.27,0.0,-241.87,-0.09165000851277592
738456,0.0,0.47,0.0,-642.2716666666666,-3650.62,0.0,-2149.91,0.0
738510,0.0,358.3,0.0,0.0,-816.615,0.0,-21.25,0.0
738491,0.0,-16.03,0.0,-190.98000000000002,-1119.01,0.0,-61.47,-0.0
738651,0.0,1.35,0.0,-356.2266666666667,-735.99,0.0,-50.31,-0.03140940863491026
738505,0.0,190.57,0.0,-540.5083333333333,-7415.889999999999,0.0,-432.04,-0.057641278933833355
738717,-0.0,280.71,-73.0,0.0,-1054.805,12.5,-47.67,0.0
738463,-0.6159083829465061,6.47,-178.51166666666666,-126.66199999999999,-3009.39,0.4726441782516595,-464.93,-0.08114186054953933
738499,0.0,-18.72,0.0,0.0,-903.6600000000001,0.0,-31.12,0.0
738608,0.0,97.56,0.0,-2022.405,-1940.3,0.0,-161.98,-0.4518147812462357
738725,-1.0321682517422865,13.13,-70.41166666666668,310.0,-11963.09,0.4839751935048664,-751.97,-0.9415437343962669
738459,0.0,12.19,0.0,-9.99,-376.06,0.0,-18.380000000000003,0.0
738535,0.0,-49.08,0.0,-913.106,-530.14,0.0,-111.095,0.0
738475,0.0,6.01,0.0,0.0,-887.31,0.0,0.0,0.0
738732,-0.9846225652974282,10.59,-98.75999999999999,-1781.4799999999998,-1000.76,2.6957270149858275,-110.42,0.0
738582,0.0,0.0,0.0,-427.21999999999997,-358.02500000000003,0.0,-43.325,-0.37616406690062965
738704,0.0,-75.93,0.0,0.0,-797.535,0.0,-74.565,-0.0
738499,0.0,11.02,0.0,0.0,-1192.98,0.0,-1347.06,0.0
738558,0.0,-26.61,0.0,-778.4228571428572,-362.375,0.0,-52.99,-0.0
738709,0.0,222.41,0.0,-249.21000000000004,-45.465,0.0,0.0,-0.4536272490381512
738713,-0.4952848778380131,-12.51,-98.83333333333333,-215.74857142857144,-2156.94,2.434232715008431,-703.76,-0.8389286157327062
738615,0.0,-807.39,0.0,-474.3333333333333,-593.72,0.0,-221.47,-0.0
738488,0.0,15.02,0.0,-39.989999999999995,-220.74,0.0,-47.54,0.0
738591,0.0,11.75,0.0,-126.494,-1066.04,0.0,-86.575,0.0
738501,-0.6600511010608306,2022.36,-126.16666666666667,-667.4457142857143,-1981.28,1.477542932628797,-488.48,-1.0069735006973501
738669,0.0,234.32,0.0,-102.328,-380.09000000000003,0.0,-296.0,0.0
738497,0.0,3.2,0.0,-87.735,-258.82,0.0,-38.480000000000004,0.0
738574,-0.0,1577.39,-183.29,-31.398000000000003,-1322.28,13.5,-63.18,-1.4439999311442828
738532,0.0,7.05,0.0,-95.93666666666667,-549.98,0.0,-52.975,0.0
738471,0.0,-10.96,0.0,-503.93,-549.435,0.0,-41.894999999999996,-0.0
738512,0.0,0.21,0.0,155.2125,-165.31,0.0,-18.54,0.0
738730,0.0,248.47,0.0,-137.23200000000003,-861.335,0.0,0.0,-0.0
738455,0.0,-503.7,0.0,-618.74,-346.98,0.0,0.0,-0.20477594998826673
738472,0.0,-23.74,0.0,-86.665,-378.86,0.0,-349.115,-0.0
738651,-0.0,319.52,-40.0,-665.1814285714287,-1221.64,6.5,-32.85,0.0
738624,-1.6610193871186567,53.86,-111.596,-1124.9942857142855,-1333.47,5.227499193519481,-601.005,-0.3136434599984827
738579,0.0,33.07,0.0,-12.22,-2887.75,0.0,-130.32999999999998,0.0
738463,0.0,62.5,0.0,-301.58,-1377.685,0.0,-31.990000000000002,0.0
738472,-0.7713892158398701,12.05,-55.0,-93.2475,-441.465,8.863636363636363,-360.77500000000003,-0.0
738463,-0.0,0.01,-9.99,-101.825,-181.64000000000001,4.000000000000002,-49.965,0.0
738627,0.0,-90.0,0.0,-174.13,-652.28,0.0,-207.5,-0.0
738636,0.0,9.09,0.0,-8.992499999999993,-125.245,0.0,0.0,-0.2768373661586065
738553,0.0,637.99,0.0,-463.77,-861.685,0.0,-57.64,0.0
738609,-0.16563466499998444,467.21,-54.0,-1277.1383333333333,-213.49,0.6111111111111107,-195.12,0.0
738559,-0.1674964073060439,182.92,-655.3842857142857,-525.102,-21.759999999999998,1.997991363845422,0.0,-0.2941412321811745
738595,0.0,20.01,0.0,-29.1,-325.645,0.0,-30.0,-0.0
738701,0.0,1226.67,0.0,-252.80750000000003,-634.3249999999999,0.0,-171.15,-0.1579324790467416
738482,0.0,651.84,0.0,327.8142857142857,-1460.25,0.0,-14.985,0.0
738724,-0.12626906806902635,22.34,-112.0,-385.06142857142856,-4636.61,2.133928571428571,-318.24,-0.21258001797859005
738489,0.0,-9.62,0.0,-479.78833333333336,-592.3050000000001,0.0,-99.0,0.0
738546,0.0,34.86,0.0,-46.31666666666667,-1181.355,0.0,-68.36500000000001,-0.40396876415293514
738477,0.0,63.0,0.0,-151.3,-884.38,0.0,0.0,0.0
738532,-0.3895573164323329,8.89,-72.66666666666667,-239.88666666666666,-938.825,0.4724770642201843,-110.52,-0.22222222222222224
738455,0.0,223.25,0.0,912.23,-2717.785,0.0,-80.22500000000001,0.0
738702,-0.7055087509832433,1.01,-149.04,-279.7416666666667,-825.415,4.394100017892285,-419.16499999999996,-0.5119603471326478
738553,-0.577104540334159,0.02,-203.2,0.0,-1791.46,4.859251968503937,-97.95,0.0
738562,0.0,41.35,0.0,0.0,-3738.93,0.0,-691.6500000000001,0.0
738536,-0.0,122.6,-25.0,-303.2666666666667,-11944.9,12.5,-270.7,-0.0
738650,0.0,1.67,0.0,-366.215,-2311.33,0.0,-86.35,-0.25142352794493783
738528,0.0,7.24,0.0,-446.9057142857142,-577.24,0.0,0.0,-0.056942545941134
738525,-0.41674542418871335,262.77,-46.0,-50.6775,-1242.4650000000001,6.130434782608695,-151.14,-0.0
738632,0.0,109.07,0.0,-10.0,-3186.31,0.0,-894.83,0.0
738676,0.0,80.88,0.0,-12.95857142857143,-1655.0349999999999,0.0,-37.21,0.0
738712,-0.47534966763972075,-12.31,-497.20285714285717,-116.82833333333333,-2978.6,1.0635498014607414,-738.9449999999999,0.0
738699,0.0,1875.42,0.0,-384.59,-1355.4850000000001,0.0,-189.785,0.0
738578,-0.8337600123923132,698.44,-218.5,-1290.7216666666666,-3084.69,6.163615560640732,-486.90999999999997,-0.4331838753159222
738482,0.0,41.42,0.0,-121.1525,-2283.0950000000003,0.0,-137.555,-0.015070274726634986
738712,-0.8274445812333925,13.63,-79.702,-329.07000000000005,-862.32,5.574151213269431,0.0,-0.14659514098921664
738478,0.0,27.82,0.0,-215.55,-5010.68,0.0,-347.5,-0.5376226705892945
738554,-0.6557644087935405,776.23,-169.0,-733.96,-1155.585,4.290532544378699,-33.64,-0.45156575981679864
738610,0.0,150.85,0.0,-5.99,-403.175,0.0,-114.72,0.0
738521,-1.0720346278371045,481.45,-239.84666666666666,-1704.7083333333333,-2077.58,5.035091864246603,-400.5,-0.4468464725748094
738622,0.0,136.18,0.0,0.0,-801.755,0.0,-63.35,0.0
738711,0.0,1031.82,0.0,-51.0,-2707.65,0.0,-145.42,-0.0
738494,-0.0,0.66,-102.0,-722.725,-764.25,3.5,-130.88,-0.0
738455,-0.5267091442800438,11.22,-194.83333333333334,-96.588,-2120.23,1.4854576561163384,-391.6,0.0
738674,-0.0,22.32,-121.08,-36.4,-5521.93,8.5,-112.36,0.0
738533,0.0,341.88,0.0,-238.0,-1311.82,0.0,-124.80499999999999,0.0
738464,-0.24442823536091016,1206.93,-175.5,-565.4114285714285,-3427.06,1.2626923076923067,-2801.92,-0.7196341891147
738570,0.0,-58.99,0.0,-106.65000000000002,-771.5799999999999,0.0,-47.05,0.0
738640,0.0,-19.39,0.0,-121.708,-1372.88,0.0,-56.245,-0.0
738501,-1.0154836313648845,320.65,-112.2,-82.23250000000002,-1617.4,3.236185383244205,-66.28999999999999,0.0
738639,0.0,-13.7,0.0,-30.74,-663.63,0.0,-483.245,-0.020426453859871407
738464,-0.0,163.15,-25.0,-936.3383333333335,-63.175,6.5,0.0,0.0
738641,0.0,122.25,0.0,-542.8525,-912.525,0.0,-283.435,0.0
738539,-0.22329687826943606,473.44,-47.5,-654.8699999999999,-393.15,9.973684210526315,-64.95,-0.0
738723,-0.7036640879150815,1252.49,-144.97,-441.34,0.0,1.8943344600032184,-100.77,0.0
738629,0.0,131.69,0.0,-89.55333333333334,-1310.4,0.0,-57.99,-0.8748696920504165
738459,-0.7249850933746474,2340.76,-178.9,-470.8833333333334,-6315.92,3.407420346562324,-172.46,0.0
738512,-1.1100702270201264,63.77,-26.293333333333333,-732.692,-695.7149999999999,8.766861054766736,-114.14,-0.34892096951168605
738474,0.0,179.23,0.0,-50.4,-1461.16,0.0,0.0,0.0
738637,-0.3061862178478973,1020.4,-66.66666666666667,-793.4466666666667,-1186.62,0.6875,-106.405,-0.07969153761139483
738554,0.0,149.72,0.0,0.0,-98.84,0.0,0.0,0.0
738588,0.0,981.2,0.0,0.0,-1960.815,0.0,-117.14500000000001,0.0
738462,0.0,492.11,0.0,-1.7380000000000024,-114.615,0.0,-304.51,0.0
738540,0.0,968.85,0.0,-189.35166666666666,-1097.395,0.0,-156.25,-0.5755535111969547
738724,0.0,-9.08,0.0,-585.5600000000001,-3053.51,0.0,-105.30000000000001,0.0
738482,0.0,-7.16,0.0,-469.91285714285715,-839.22,0.0,-97.81,0.0
738455,-0.0,259.53,-100.0,-137.084,-2121.625,13.5,-32.04,-0.07009634531475058
738629,0.0,939.61,0.0,-739.1400000000001,-1316.915,0.0,-7936.355,-0.582904079435867
738695,0.0,-15.55,0.0,-18.82,-483.005,0.0,-35.41,0.0
738678,0.0,-3.57,0.0,-766.685,-2226.81,0.0,-56.86000000000001,0.0
738712,0.0,149.54,0.0,-411.40999999999997,-1450.155,0.0,-103.755,-1.276323536077502
738712,0.0,0.01,0.0,-14.472,-848.0799999999999,0.0,-159.0,0.0
738491,0.0,0.48,0.0,-238.53400000000002,-1188.5149999999999,0.0,-115.11,0.0
738647,-0.0,216.65,-50.0,-59.98666666666666,-1542.18,3.75,-1259.58,-0.5066365391849468
738550,-0.512912717956829,167.42,-146.84666666666666,-136.035,-726.5,0.7220910700503911,-476.01,-0.6370790299645558
738610,0.0,-36.95,0.0,-647.4216666666667,-3337.1,0.0,-295.835,-1.3965551944962007
738539,0.0,239.5,0.0,-43.99333333333334,-610.02,0.0,-10.0,0.0
738725,-0.5191416874534146,0.49,-39.5,-334.27,-195.56,7.018987341772151,-22.76,0.0
738465,-0.5184252016660994,10.09,-72.4,-1323.5985714285714,-2073.2200000000003,2.1464088397790064,-33.64,-0.0
738477,-0.4281901738341479,0.68,-203.89833333333334,0.0,-937.4649999999999,0.08568404188361534,-349.95,-0.23062178672407196
738454,0.0,36.26,0.0,110.85,-1855.5,0.0,-160.13,0.0
738586,-0.0,13.41,-58.49,-571.5500000000001,-5150.4349999999995,13.5,-280.665,-0.42514719642015836
738645,0.0,794.18,0.0,0.0,-357.92,0.0,-31.77,-0.260341041726926
738666,0.0,751.83,0.0,-501.645,-590.59,0.0,-142.29,-0.0
738622,0.0,0.02,0.0,-582.6216666666667,-1444.16,0.0,-832.52,0.0
738513,-0.20474113237447453,-128.77,-305.7425,-378.0128571428572,-2570.92,1.025278624986715,-329.69,0.0
738663,-0.0,796.55,-25.0,-247.6457142857143,-3651.17,5.833333333333332,-185.58,0.0
738581,0.0,781.09,0.0,-149.125,-2512.37,0.0,-537.95,0.0
738532,0.0,860.08,0.0,-123.37,-296.695,0.0,-34.735,0.0
738505,0.0,-81.32,0.0,0.0,-1035.41,0.0,-187.7,0.0
738563,0.0,171.73,0.0,-1096.1100000000001,-5655.9,0.0,-263.22,0.0
738461,-0.8434550721036211,-26.87,-97.46,-225.37142857142857,-399.995,3.7117107873315547,-60.0,2.445637063927879
738520,0.0,-38.81,0.0,0.0,-225.13,0.0,-105.09,-0.06977899758151941
738639,0.0,815.08,0.0,-73.49666666666666,-1902.73,0.0,-436.16999999999996,0.0
738574,0.0,-22.62,0.0,-70.4,-985.32,0.0,-236.29000000000002,0.0
738719,0.0,-15.61,0.0,0.0,-952.9,0.0,-16.05,-0.04055175020198813
738708,0.0,1.29,0.0,-380.57666666666665,-2761.545,0.0,-94.03999999999999,-0.06048854000675247
738561,0.0,5.28,0.0,-48.59571428571428,-1677.865,0.0,-9.0,-1.0849617456323746
738502,0.0,1188.71,0.0,-168.98000000000002,-1352.52,0.0,-1030.495,0.0
738500,-1.3443937019766232,33.43,-44.333333333333336,-342.1042857142857,-1369.5349999999999,2.146616541353385,-90.27,-0.26737212415852807
738636,0.0,-11.55,0.0,-625.8219999999999,-413.77,0.0,-16.215,0.0
738487,0.0,24.12,0.0,-482.92833333333334,-1175.085,0.0,-183.22500000000002,-0.46217679142308477
738462,0.0,0.0,0.0,-509.158,0.0,0.0,0.0,-0.6037912628877432
738608,-0.42255388227570845,1282.22,-367.3333333333333,-668.4533333333333,-11521.59,0.6583484573502716,-4221.73,-0.08878381928027318
738576,0.0,144.23,0.0,-26.650000000000002,-126.765,0.0,-25.91,-0.0
738657,0.0,1051.6,0.0,-286.90399999999994,-1609.655,0.0,-21.08,-0.05944571510605696
738483,0.0,-49.98,0.0,-7.388,-530.555,0.0,-84.3,0.0
738659,-0.600884069304455,369.67,-142.74666666666667,-428.57142857142856,-2967.66,1.474663739958899,-558.16,-0.0
738621,-0.2671401411065667,-31.31,-119.6,-87.83,-141.98999999999998,4.4632107023411365,0.0,-4.1501157483342564e-05
738648,-0.3535533905932738,83.7,-100.0,-132.99,-2038.54,0.375,-200.1,-0.3109984762367326
738582,0.0,47.38,0.0,-25.0,-1406.14,0.0,-141.23,0.0
738468,0.0,2031.76,0.0,-907.7766666666666,-1378.75,0.0,-170.27,-1.2404500579743458
738624,-0.0,571.1,-15.0,-195.57142857142858,-1005.775,2.5,-199.23499999999999,0.0
738653,0.0,3.16,0.0,-36.666666666666664,-1082.93,0.0,-76.64,0.0
738511,0.0,18.81,0.0,-881.7616666666668,-1353.45,0.0,-97.84,0.0
738653,-0.6638880305537534,-34.39,-94.24,-878.79,-957.65,1.803904923599319,-1287.725,-0.2616381777488134
738669,0.0,-8.99,0.0,0.0,-1245.595,0.0,-379.05500000000006,0.0
738470,-0.0,43.63,-35.98,-541.574,-6755.53,0.5,-531.41,0.0
738576,-0.7110323790670975,0.67,-110.5,-205.95000000000002,-373.58000000000004,10.501508295625943,-55.45,0.0
738470,0.0,248.62,0.0,-494.445,-558.765,0.0,-27.995,-0.0
738518,0.0,425.04,0.0,-369.9825,-2681.485,0.0,-158.0,0.0
738464,-1.2334828269769917,52.63,-378.25,-755.3985714285715,-3817.61,4.764269662921349,-695.02,0.0
738643,0.0,21.74,0.0,-23.61,-3031.71,0.0,-1251.615,0.0
738607,0.0,168.12,0.0,-309.5325,-229.92000000000002,0.0,-94.755,-0.5021800232792305
738621,0.0,728.05,0.0,-178.60833333333335,-3279.64,0.0,-101.15,-0.0
738589,0.0,270.24,0.0,-432.97800000000007,-481.61,0.0,-22.98,-0.049271871236176504
738544,0.0,-70.77,0.0,-19.0,-1993.475,0.0,-157.97500000000002,-0.0
738564,0.0,431.96,0.0,-582.8766666666667,-1624.99,0.0,-205.85,0.0
738720,-0.5742731890237622,-17.23,-105.44333333333333,-83.32666666666667,-1395.25,0.44625865393734365,-283.98,-0.0
738652,0.0,0.0,0.0,-387.25,-593.495,0.0,0.0,0.0
738708,0.0,409.6,0.0,-610.0,-1268.93,0.0,-143.29,0.0
738482,0.0,422.25,0.0,-198.9528571428571,-1158.135,0.0,-97.00999999999999,0.0
738703,0.0,-17.64,0.0,-217.93200000000002,-1643.245,0.0,-263.785,-0.02775536372630575
738525,-1.117205976346823,3.98,-237.53,-164.90166666666667,-3311.11,2.8767804768520477,-135.86,-0.0
738511,0.0,129.67,0.0,-92.94666666666666,-1930.205,0.0,-397.635,0.0
738604,-0.9666126915764139,563.83,-53.553999999999995,-217.235,-1601.62,6.91935242932367,-32.49,-0.27412859178382687
738498,0.0,-18.3,0.0,-71.77166666666666,-406.02,0.0,0.0,0.0
738728,0.0,26.98,0.0,0.0,-579.68,0.0,-40.97,0.0
738565,0.0,61.22,0.0,-17.323333333333334,-20.0,0.0,0.0,0.0
738646,-0.0,1475.79,-200.0,-614.75,-3592.44,11.75,-726.14,-1.775561512742402
738479,0.0,214.5,0.0,-393.3,-2280.71,0.0,-552.96,0.0
738552,0.0,134.87,0.0,0.0,-294.11,0.0,-295.51,0.0
738700,0.0,1394.99,0.0,-237.595,-2737.77,0.0,-261.97,-0.655677174601501
738485,0.0,54.81,0.0,-480.0025,-1256.19,0.0,-528.67,0.0
738615,0.0,12.91,0.0,0.0,-1842.31,0.0,-520.83,-1.099779820012021
738642,0.0,466.78,0.0,-55.885,-1025.08,0.0,-87.455,-0.004052187857802565
738664,0.0,488.38,0.0,0.0,-1857.85,0.0,0.0,0.0
738562,-0.0,172.96,-50.0,-1458.5614285714287,-1499.145,3.5,-43.275,0.0
738660,0.0,739.99,0.0,-1445.5957142857144,-1222.8,0.0,-478.27,3.1576090518807844
738577,0.0,0.73,0.0,-59.99,-540.25,0.0,-121.83,0.0
738463,0.0,-121.36,0.0,-2010.6,-1691.345,0.0,-126.775,0.0
738575,-0.0,0.3,-163.06,-77.56333333333333,-6334.89,2.5,-573.54,0.0
738543,0.0,418.31,0.0,-697.814,-4173.74,0.0,-958.26,-0.3779943532722843
738714,0.0,902.3,0.0,-403.5957142857143,-1383.54,0.0,-588.625,-0.08382585206018948
738674,0.0,-28.41,0.0,0.0,-1354.1399999999999,0.0,-567.085,-0.0
738680,0.0,-15.14,0.0,-133.235,-2009.29,0.0,-152.17000000000002,0.0
738534,0.0,2.3,0.0,-146.27,-207.97,0.0,-107.88000000000001,0.0
738509,0.0,723.14,0.0,-463.78000000000003,-1168.28,0.0,-17.3,-0.2707281127042492
738472,0.0,-19.2,0.0,-162.5,-1210.87,0.0,-118.16,-0.05802481943387109
738504,-0.5802340724119186,4.76,-170.91666666666666,-81.99,-1003.4949999999999,2.201121404193078,-146.21,0.0
738606,0.0,0.97,0.0,-44.61,-1517.66,0.0,-15.46,-1.2639633839431403
738469,0.0,772.74,0.0,-29.1175,-3311.81,0.0,0.0,0.0
738729,-0.4908979594180314,1015.24,-1847.0283333333334,-5062.543333333333,-25095.51,1.2541059196890103,-2170.0,-0.017074756229685798
738732,0.0,0.6,0.0,-1458.4166666666667,-398.42,0.0,-57.160000000000004,0.0
738659,0.0,41.84,0.0,-810.5275,-1089.05,0.0,-188.385,-0.0
738728,0.0,9.07,0.0,-117.99,-1573.41,0.0,-16.0,0.0
738526,0.0,40.63,0.0,-8.55,-1094.51,0.0,-43.28,-0.0
738708,0.0,496.23,0.0,-61.605,-362.005,0.0,-15.12,-0.8143493041017811
738462,0.0,797.39,0.0,-547.1266666666667,-442.96000000000004,0.0,-77.825,-1.5728253640469865
738666,-0.14832876019113111,864.76,-97.66666666666667,-154.34400000000002,-2238.585,6.6160409556314,-183.69,0.0
